experiment_id,material_id,date,temperature_c,pressure_atm,result_yield_pct,researcher
7cdd56d2-54e5-49be-8c81-e0180b0d6565,962bc601-945c-4925-90d9-88e7d033abe8,2024-05-23,153,8.57,53.09,Bryan Ross
12e1371b-4cfc-4a6f-8067-f37b32f827b2,8139e41e-641b-4d77-bc77-6828cc1320f7,2024-04-02,809,7.98,90.28,Thomas Hamilton
30816732-2b3f-439b-8afa-113a98978e1e,3bae3b0b-da1c-414c-8c50-2c22273cbfef,2025-07-01,107,9.88,90.22,Jennifer Mckenzie
c1ad5e35-aa8b-4eb4-b45e-bc297a30f4f1,8118a124-3629-43c9-aae7-140023703b4e,2024-01-07,1032,1.28,79.12,Brandon Bailey
426c32eb-39fc-4e5d-97c0-b768a6f00198,9763f271-b05f-45d5-b27f-0cf27ca61db5,2025-01-07,419,3.81,71.62,Dorothy Mitchell
33171d94-87ac-49e7-9f22-f70d18df5198,71aad63b-68f7-4d35-b4fe-4a6f7a18c5cd,2024-10-14,846,1.62,97.47,Derek Whitehead
2e65fcb8-1f5f-49b2-9f39-54ab411ed31f,c7a4a69d-e75e-47cb-a96b-1a126990b8f5,2025-06-03,1149,2.92,44.18,Michael Walsh
0ff97b5d-7736-4e23-89ae-b15a18043eab,132c0ba7-7be2-4ad8-8a65-c588f3914eb9,2025-04-12,959,2.41,84.66,Michael Farmer
0ac2b8d5-3191-4f8f-8743-bbd76c20ec75,87a80bcd-d648-4b19-b4ea-7540747e06fc,2025-07-02,338,9.02,81.14,Chelsea Marshall
c97bb264-8d81-4b44-9c4d-a2b0e1d7eaf7,b48cabb9-c15e-4f31-8243-143786d954d3,2024-03-15,1092,5.8,73.6,Frederick Blake
c81e44db-80bd-400a-a590-e2df745ebe62,24d54668-668e-4856-96bf-72f95da30018,2024-09-26,1166,4.22,44.73,Johnny Schmidt
c23623c2-fca4-4861-8d4a-6e65d4025b68,b06ed033-ce05-4daa-8666-e5e9cf1040c1,2025-04-17,898,3.19,75.08,Daniel Fisher
08cf7c3d-93fd-44c5-ae04-a7259c417af8,3c056182-771b-4d9f-90b5-cc9b45591977,2025-10-24,432,8.34,49.88,Aaron Price
e756fe4e-8bd4-4090-bc8b-76d00fbe2424,648f66a6-6634-4c11-b67d-1acade73265e,2024-07-07,1112,0.89,42.31,Kristen Bird
1def026c-e087-4f96-8453-bbc0ebb49227,75cd1ac8-1527-4f6e-9946-6665d7331182,2025-06-26,121,2.12,89.99,Ashley Underwood
56d9699d-fbf4-45a2-91bc-a79b5b64e780,1b1d7299-391e-4387-b0a2-ee9465234743,2024-03-07,1037,2.36,46.9,Stephanie Butler PhD
9a28438d-8730-4740-b91f-c474179dc077,227cbcb2-333f-4daf-a488-db56c96d198a,2024-09-06,545,3.64,43.32,Michelle Stewart
0c142e58-63c3-4787-80ea-f16da7c059e9,ea7c4adb-64a2-41d9-a4ec-5b4a91bb460c,2024-12-14,1041,1.77,67.26,Susan Velasquez
14b98f40-b6bb-4325-816a-a96302cf598e,7e89c7af-827d-49d1-a526-4ef25bea00cb,2025-10-10,818,3.73,90.4,Peter Gates
c9b9c2ca-f639-4af6-a9e4-7b0033984632,9763f271-b05f-45d5-b27f-0cf27ca61db5,2023-12-28,383,4.71,84.8,Sandra Roberts
932ecf58-e9be-41aa-b052-0835519a79d4,9a66839e-f317-4efa-9383-f10b3be9e73c,2023-12-19,437,9.98,85.0,Lauren Lara
4c3b872c-8dde-49a9-a91c-71220b3a9d47,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2024-09-07,175,8.87,91.44,Jamie Lawson
9d7a7b75-94c6-4d94-806b-be8bf0b5e15f,0980c5a9-0c61-4f96-84de-b4e39a008624,2024-07-10,900,7.18,64.37,David Irwin
2e8af61b-6651-4b5d-8e77-f6b54b7556f3,2bf91e3f-31d2-4704-ab5d-58edbaee3ef7,2025-01-09,950,2.91,59.65,Patricia Gomez
41565230-03a1-41f7-b02b-9e51b15b1a7f,8885d069-0270-49c2-a932-7a71cb0bdbbc,2025-07-18,986,4.17,83.56,Mckenzie Barnett
c2259751-a69a-4bbb-951d-cf58aad2ee8f,cdaa2b39-0d84-4864-8243-4ceddbf32d0f,2024-09-08,358,6.03,48.89,Michelle Ward
66bb06e8-428d-4383-99b5-244d93ba067f,bf50fdae-c821-4b82-b189-7c012f1ac8b9,2024-11-26,261,3.35,41.13,Lucas Barnes
c6fcb219-fb6d-4dc1-9707-1c1e2cf522b8,cb349a63-7d83-4725-ade2-561272fb6268,2025-03-01,343,6.08,53.2,Lisa Whitaker
cac736bd-da98-44f2-837a-4a255cda381c,1b1d7299-391e-4387-b0a2-ee9465234743,2024-04-03,395,3.62,51.5,Tina Mccann
0762fc58-757c-456b-8e52-b8cf44fd356e,372fc4f7-67ac-4de4-8aad-5936331d2262,2025-04-01,554,7.76,43.54,Eric Quinn
29e5ac43-39ed-4e59-80a7-8cd232651a4f,814c06a1-07bd-4113-a0d8-3c15f6d2839c,2025-02-03,1126,1.25,89.62,Clarence Smith
1e49176b-0266-4448-813c-6d586764c604,b64bb10b-f7d9-4457-9d7c-6a7bf2f115d2,2025-07-27,113,4.45,73.18,Stephen Mcgee
74447007-d6ae-4cb2-9d7c-9da8173ee64f,74a00d96-a364-4c46-a081-a0822ccc6353,2023-12-08,333,5.6,88.53,Kathryn Joseph MD
cf3114ca-bf32-468e-b50c-ea7d877a4071,920d4d5c-ec30-43d9-8d7b-bc36d945d6cd,2024-01-01,747,3.49,61.58,Sarah Holder
8be1aa7c-b1c8-4188-8f03-02f0a77c489b,7d3aab5b-fcbc-4303-82e3-bf4084426f69,2024-07-05,116,8.22,55.93,Spencer Douglas
35564c3e-ecf2-4895-bdaf-472e6d35c369,2be6e85a-fd12-4c1d-acef-eb27a04f8a9a,2024-04-12,1178,2.04,42.69,Philip Mccarthy
08653506-d5cd-4311-9c5c-aec8fead0b8f,a5c77f20-c296-4654-9318-1a7aaf46cba2,2024-08-07,954,8.76,94.14,Rebecca Marshall
d173825a-fb99-48f7-92c9-be7488e82c07,7eb15820-bbb6-4e6d-9b5d-0018df78335c,2024-02-19,1106,2.59,75.05,Paul Simon DVM
72ffb83c-a0d8-49e8-a833-e46dbc43eaf2,6004b192-4a19-49b2-84df-412363bfb275,2025-07-21,72,9.81,98.24,Christopher Gonzalez
77c690eb-1f9d-4376-bc32-168eb1f1e84d,c63f99bf-98d5-4942-8ce1-b467879e511f,2024-01-03,694,3.84,98.85,Olivia Wilson
eb920619-c71f-4d77-9ed7-b17c629554d3,c4ac194e-8f14-4ca7-a6fb-730d4d3807e9,2024-03-25,1087,6.78,46.42,Stephanie Rosales MD
141cf73b-f117-4768-8c15-c01fef3a7d65,a5c77f20-c296-4654-9318-1a7aaf46cba2,2025-09-04,1128,8.91,59.78,Destiny Evans
649887c9-bd42-4193-bd80-e2d1b2e9b8cd,3d47b021-6b0b-47db-96c2-4c639a4067eb,2024-02-18,65,4.06,76.07,James Randall
dd26b0c8-2b5f-4110-ab54-d5617e5bad89,0181d2d7-05f5-4717-a407-a171ec2322c4,2024-12-29,409,4.84,43.91,Mary Harrison
3d3bc5d3-3c0b-4a5d-a117-ba1c5a6a14ab,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2025-03-30,658,7.77,65.86,Michael Rogers
8402be73-948d-4998-af28-fb259128ffbc,c7a4a69d-e75e-47cb-a96b-1a126990b8f5,2024-02-28,628,6.48,97.55,Johnny Morris
3aecd771-2b82-4996-9479-b78703a25250,6595fd02-a1c5-401b-a906-a52b274f6e3a,2025-01-21,495,1.73,84.79,Brandon Lewis
49b89595-101d-4294-8f44-82464ef0f310,7e89c7af-827d-49d1-a526-4ef25bea00cb,2025-05-14,1051,6.56,67.92,Ms. Angela Myers
391b3dc6-3531-4d9a-bf60-3b6c9a31e243,0c4c035b-3d19-46cd-922e-14b995237373,2023-12-21,775,5.03,93.96,Brian Tate
087cb7e0-51f6-4004-9ecb-fd6e74af9168,2981d110-9eed-4ac3-9d26-4fe412ccec45,2025-01-17,155,7.34,92.43,Lisa Mercer
4f9edd84-6c88-4a2f-bb90-ac69f1f9af5f,bd388a28-c4b2-414a-8a82-6f25a1e0a3f2,2024-03-10,230,3.78,94.86,Brian Smith
0a8f0bec-4e55-427f-9c3a-eb8702e10bac,a3c4f628-85c6-40fd-a688-f592f1ad851f,2024-08-05,1022,7.59,73.83,Dylan Keith
4cc91169-c36c-4f79-b4c5-b0c660a70cd7,21440b44-07bc-4f83-8e89-f0c3f47fb966,2023-11-10,563,3.26,56.49,David Matthews
fe39966e-d222-431a-8847-a0cd30cbf061,c862a285-1e72-4a09-abf0-9f3dc3d4b834,2024-02-26,613,8.59,46.22,Jessica Greene
44635de3-611c-4ef8-a178-8c695bc4af8b,fa2be36b-8c0f-460d-b04d-6228fabba338,2024-12-12,602,3.22,97.48,Dustin Ramirez
79347ca5-6ddd-4e51-b58e-f1f0606d086f,a5c77f20-c296-4654-9318-1a7aaf46cba2,2025-10-21,537,8.8,74.89,Nicholas Vaughn
7406af53-f09e-4b91-b5ac-be1bca9e0f60,8885d069-0270-49c2-a932-7a71cb0bdbbc,2024-09-26,371,3.25,93.02,Ryan Sanchez
05abfa1a-ac8c-4dc8-9e07-4fb2fa861bde,87a80bcd-d648-4b19-b4ea-7540747e06fc,2023-11-23,261,2.91,47.56,John Hernandez
b817d536-f236-4e8a-b6db-d492cfc9db7c,3a67adf7-fa13-4842-8f95-f1ab4e135a61,2025-03-07,297,1.02,72.68,Melissa Robinson
c04a97d1-4e77-451a-b711-c5011c5471ac,fe959beb-9018-4078-b553-bcdb0e0cd3c1,2025-05-05,862,8.52,58.04,Jason White
6b5f37eb-0326-4ffb-8128-d0f937a4c472,2e13203f-ee80-4a73-a069-409f6233af10,2024-09-02,965,9.8,86.3,Julie Robertson
c4a224af-3049-4ec7-88b9-6ecffdad9f79,fbaa9d03-af97-4ed3-89c4-4617a4c36dfd,2025-05-01,540,1.5,93.92,Andres Crane
a64f7f10-a10f-417c-bec7-bfe16c384e6c,f056575e-631e-401f-9105-3c42b986c257,2025-04-16,317,4.32,53.09,Miss Allison Nunez
cf536e4b-1fd8-42b7-84f4-8fbb8c3e09b0,1ae22a14-dd80-4296-930e-349ba14ec360,2025-08-04,412,6.44,62.65,Kevin Cook
17d205cc-3bbe-42d1-9615-c4a33a236742,c57abdb6-a2aa-44ad-89af-8b60febc91a6,2025-01-01,198,6.6,76.42,Jamie Porter III
3bdbe9af-4170-4bdb-9d90-52770aefdf2e,3572955e-1b9d-4439-874e-e55e32c82c73,2024-03-01,338,2.5,45.15,Alexander Gibson
fdf6f2e9-aba4-40ff-9ec9-2ee8724b332f,77d47e0c-4a36-4923-b1d7-f6bff322cdc3,2024-12-25,582,9.86,76.61,Kristin Robertson PhD
f2d2b45d-828e-47d2-8e6e-ae443bc94353,0ba4f46b-2752-4c74-8f3c-1d768eafd51f,2023-11-24,233,7.61,90.87,Kristin Kaufman
6e938d60-c7bb-4501-8d05-8c524624f87d,d8b3bb9b-d509-418a-a310-dd13fff0c1ea,2024-05-26,320,3.09,72.16,Faith Peters
2e81b7f2-1c45-4625-b191-7e1c7ff8251f,fbaa9d03-af97-4ed3-89c4-4617a4c36dfd,2024-01-20,1164,7.47,60.83,William Gordon
c8b1f96d-13bb-4a9e-adbc-67a6bfcafad6,2220c9f2-98cb-49d1-a82e-cb085cb7d302,2024-07-01,157,1.98,42.48,Julian Coleman
62afb493-3599-494a-9ea4-162745140ab2,30241021-c104-42d1-b23b-02c64e8ea0ed,2024-06-15,310,3.62,86.5,Vincent Hunter
8aadc162-edf7-474a-91cf-a538d9567ea8,2bf91e3f-31d2-4704-ab5d-58edbaee3ef7,2025-09-01,1077,5.07,94.91,Sharon Baker
d8167c2f-e8e1-415e-82ee-f5baf2a6aa9e,227cbcb2-333f-4daf-a488-db56c96d198a,2023-11-14,1015,6.68,55.12,Matthew Graham
70eb8fff-4ce4-4d09-b9bc-8e73ca9dcb3c,5a5b7505-b9f5-4701-a4cf-d748f5e63a1a,2024-06-27,372,2.38,67.44,Mr. Jesse Russell
a5f6d496-a717-42c5-b16c-dd8aea943538,7f1e1e4a-d9fd-4d7e-b496-fd5023b5fae3,2024-03-20,220,4.12,62.44,Jennifer Higgins
72f70d01-834d-4762-ae07-e2d70f9f40ca,24d54668-668e-4856-96bf-72f95da30018,2024-01-30,521,9.58,82.67,Bryan Adkins
a3ba1b89-2125-442e-bed6-b8af625d6345,3ee8b0c8-7708-4aed-ae13-fa5606252397,2024-07-09,851,2.18,55.54,Megan Coleman MD
d263d871-79c1-4eca-9754-f9c709a10785,2bf91e3f-31d2-4704-ab5d-58edbaee3ef7,2024-04-02,282,4.97,80.14,Anthony Snyder
37594aae-856a-4ca0-aab1-b5299a52ebfb,2f9dd843-6152-4f7e-8f04-7f126ec8b61f,2024-12-05,313,8.93,82.34,Jeffrey Wade
df169c51-a70b-483d-941f-b21f947f64bc,61548f98-8bb9-46ab-b85e-d69225e0dafe,2023-11-09,164,2.74,66.96,Nicholas Herrera
94d66ca9-ea23-458c-8632-9b7dad0aec66,9deb9f90-6453-44ea-96c4-fb11d0c3f7f8,2025-06-12,1168,9.58,78.85,Chris Lucero
15d74bd7-65f2-49a7-9657-86022928b059,c4ac194e-8f14-4ca7-a6fb-730d4d3807e9,2024-08-13,86,6.32,45.29,Karen Mckinney
856a1d51-905d-4319-8bd6-2958b279ec38,8118a124-3629-43c9-aae7-140023703b4e,2025-09-01,910,1.24,90.78,Michael Shaffer
30b140b0-9138-4b29-b190-0bc3f93fbc2d,276e4da2-2b07-42bf-9a48-0970c841fcf0,2024-11-17,665,4.5,41.91,Phillip Davis
6210538c-fbd4-4566-ad5a-8b2165a05eac,9763f271-b05f-45d5-b27f-0cf27ca61db5,2024-08-02,387,8.81,51.17,Cody Montgomery
8914c912-485b-4309-a2ff-33c6ee62451e,043abe35-ef5f-496f-b7b0-88ad93b2e128,2025-02-05,648,3.02,74.64,Joseph Nichols
839bb493-138b-4e8c-aa34-6526f682970a,b9b12ffd-1926-4c4f-9304-e897b3cf4ed9,2024-04-17,589,3.0,70.11,Martin Davis
8a6862ec-53c9-480e-9693-886aa22d3217,14983c8a-9f5e-461e-9396-12fdc8307ad4,2025-10-05,837,1.25,61.09,Mrs. Samantha Newman MD
5710cdc9-8b6a-4906-a66c-81b8972679fc,cdaa2b39-0d84-4864-8243-4ceddbf32d0f,2024-12-06,292,6.56,91.01,William Sutton
c90b61f7-457f-4ef6-9cf4-5ac5ff28b090,654d6c45-1fbb-4812-bf42-bcb27378f142,2024-11-27,1006,6.35,86.2,Pamela Wade
f639d1d3-563f-43cc-89b4-ad7a36bafb49,afbd70b6-41b4-46aa-942a-a0aaac26e7c6,2025-04-24,163,5.56,41.91,Elizabeth Vega
969cb184-126d-4a2f-85fc-c8087336aec1,61548f98-8bb9-46ab-b85e-d69225e0dafe,2025-03-22,432,0.62,48.11,Christopher Williams
626f9326-fc8f-46aa-97c9-7bb28d9c4ded,8978701e-2861-4bcf-829f-a9ed2363a088,2025-07-18,1191,4.65,64.56,Michael Savage DDS
6f4a4c70-e183-4a4c-b3d3-8b3ad472bb37,cf5afe9a-e132-4ed1-8dc1-cf76e36aa395,2024-12-08,657,3.41,80.07,Dr. Wendy Farmer DVM
2854f177-5185-4328-811a-afff6909c633,a4494ec8-9f3e-4819-b7a5-60bbd02b379b,2025-02-23,737,8.54,41.47,Roy Archer
4e46e69b-e2db-4c40-8f87-6758d51065c8,962bc601-945c-4925-90d9-88e7d033abe8,2024-02-26,732,2.52,88.32,David Livingston
2d9c1ffd-4763-47dd-be70-e4cea110a807,8139e41e-641b-4d77-bc77-6828cc1320f7,2025-04-05,856,7.93,64.81,Amy Morton
1cf6e2e2-e674-4c38-8c81-7e9fd611bb3f,0e9166da-a343-462b-bab3-1abf70c1f025,2024-03-24,117,8.09,67.15,William Lewis
dfb25385-fe67-4926-97a0-d4f34ba05716,9763f271-b05f-45d5-b27f-0cf27ca61db5,2025-01-28,593,1.97,46.11,Glen Harris
8e0a2a00-5f39-4904-9783-98a35a89573c,ea7c4adb-64a2-41d9-a4ec-5b4a91bb460c,2025-05-07,1158,1.87,80.37,Bill Adams
decdf3f8-32be-4658-b606-d1e94b0e7c46,aa342bfe-f3a0-4628-8cb8-d439bb87cf72,2025-03-22,436,7.19,48.9,Jacob Sherman
a09970eb-eb3f-41e7-844f-9a689ce7e115,7d7f2790-1b0d-459e-8df7-acf3f030b5ac,2025-02-15,549,7.14,65.87,Angel Wagner
f6096eb1-48f6-44a6-85ad-159847ca1dcf,b64bb10b-f7d9-4457-9d7c-6a7bf2f115d2,2025-04-26,1019,5.44,56.22,Kelly White
d8939e20-a456-4eca-8aef-e3c0d32ecde5,c8d6d7d2-f97d-4ed0-abe3-451dd059ce7c,2024-12-23,307,8.84,72.92,Emily Haney
2fcd9601-089b-459b-92c5-cf8be2bc8f37,a2b80a8e-66dc-4c37-a737-1cd23b3f4093,2024-09-19,372,2.1,86.47,Henry Swanson
60bf85af-f699-41d2-8a58-7f421d6f8f3a,ea7c4adb-64a2-41d9-a4ec-5b4a91bb460c,2024-08-06,997,2.95,89.29,Danielle Scott
b352c600-4b09-49cd-a73a-842f5b5aff32,986b2570-d659-4615-b84a-03d1cf44ce3d,2025-08-10,1147,2.05,92.69,Katelyn Hill
da1dd536-5166-4ecc-a02b-9d6d33f69edc,3bae3b0b-da1c-414c-8c50-2c22273cbfef,2024-08-16,218,3.76,91.15,Shannon Griffin
72a182b2-6ee3-4206-bf27-b1eaa9a89d0d,40afc166-1e74-485b-85ee-dc88d01444ee,2024-08-04,265,7.39,40.14,Danny Munoz
efed0370-4af3-4b8b-84f4-186c081df317,4c5cc13d-c115-4921-90b0-a226b4f88fa2,2024-10-29,758,5.15,63.18,Michael Estrada
5257a4c3-3110-4633-a43d-a1216ed10e06,2be6e85a-fd12-4c1d-acef-eb27a04f8a9a,2024-08-24,178,7.38,68.93,Denise Gonzalez
3fa9241c-752c-4f8c-b0bc-3ac2b2a7e47d,1f57bd5c-a90f-4144-b4b4-2389edc630fa,2024-02-10,343,8.98,71.18,William Mora
374a94d2-68cf-4216-bd3b-84215d8cdc0b,f056575e-631e-401f-9105-3c42b986c257,2024-11-22,832,7.09,81.89,Kyle Cole
5fb12ba4-2370-4825-a2a4-a3f3f743e026,c4ac194e-8f14-4ca7-a6fb-730d4d3807e9,2024-09-06,123,4.33,93.45,Alicia Bowman
7cf2e1af-8683-4e54-8a64-5e72633e8100,9ad9d426-004e-4845-ad06-48bf1194cc47,2024-08-10,779,2.5,53.6,Timothy Williams
2d344354-4c8c-46e9-acc4-c8880a0c8056,648f66a6-6634-4c11-b67d-1acade73265e,2024-09-12,1174,6.74,71.96,Mrs. Lori Christensen
398251af-be77-462a-8bd8-c0c1adee6969,aa342bfe-f3a0-4628-8cb8-d439bb87cf72,2024-02-11,684,5.18,56.92,Marie Ray
db1daad5-b07a-4b72-9322-8292d391a1cf,f056575e-631e-401f-9105-3c42b986c257,2024-06-05,497,2.33,69.53,Richard Gibbs
2a099e24-599c-4cbd-ae0d-9a4a739a9ae0,63c47179-59c5-4759-b0a5-2bec6030fd24,2025-08-16,1166,0.9,40.42,Keith Mckinney
aaf4ddb7-447a-40ff-b025-aadfa275c92e,80bba2ec-02df-4f38-98d9-958ae0b29a38,2024-01-13,413,8.3,53.94,Tracey Higgins
bcd4d71b-baed-44ca-8487-1923406d6db5,6004b192-4a19-49b2-84df-412363bfb275,2025-02-14,506,1.48,73.57,Miranda Vasquez
5f273e9a-3212-4c3c-82d6-d7fe0f96b547,6699ac4a-aa44-4812-ad48-c3fbbcd3a9ee,2024-05-22,708,6.35,44.88,Christopher Harding MD
4f7cc3f2-2163-4352-8b71-dd02f2fd609e,7fbd36f5-3797-4751-bf47-4c17892c499e,2025-03-10,1090,7.16,48.9,Kathryn Snyder
e0e9291b-245b-45b1-837a-2428a55218b7,6f597354-642c-4067-8842-27c3a57ca8a4,2025-08-15,444,1.03,65.71,Patrick Cohen
a85f4e6c-e257-4d43-b29a-17d95ef180a5,4458314d-cc3b-4777-be61-27c5945fe183,2024-08-16,1142,2.36,89.71,Jonathon Glover
a663ade0-e8b1-4090-924e-7c338ce5a461,bf50fdae-c821-4b82-b189-7c012f1ac8b9,2024-05-12,1165,3.75,73.43,Allison Mercado
ea2f3ce5-7319-4aab-b9b2-e289befffe3b,6f597354-642c-4067-8842-27c3a57ca8a4,2024-01-10,1025,4.87,69.35,Michael Brown
e8989f81-0281-48e2-90e0-afdc65d0311f,52e52d55-08ff-40ec-b20d-c52969db6165,2024-04-23,531,2.96,56.36,Henry Price
f7693d25-b97c-4567-894d-9f717c5a3536,654d6c45-1fbb-4812-bf42-bcb27378f142,2023-11-04,1000,5.39,57.81,Erica Williams
00f8a4e7-a605-4ecb-9ce6-0fd66acdaa95,fe024ed3-1676-4ad8-81e2-3d9e61d54ea2,2024-04-29,659,6.62,94.19,Claudia Burke
60a719a0-b494-423a-8313-843e9a384be1,40afc166-1e74-485b-85ee-dc88d01444ee,2025-06-19,1103,8.85,85.25,Christine Vega
2fb326a4-5f83-4e23-9872-942117da930b,f1a18d34-fe55-4bce-bb67-020acfa08310,2024-06-26,804,8.43,96.08,Kevin Douglas
583771ab-f7c0-45f8-851a-331d5d123179,13225e8b-cab0-4c49-84b6-0cf7e31ddde4,2025-01-29,970,1.19,75.78,Tony Whitaker
6f0b0cac-44b1-4839-8144-469f3c0fd190,bc026e6d-894d-4cbc-acb2-a2b0fb27b70e,2025-06-17,484,1.35,98.37,Brianna Griffin
358ff4f2-687c-443d-ba0f-961468d2744b,920d4d5c-ec30-43d9-8d7b-bc36d945d6cd,2024-02-28,1049,3.1,40.5,Sharon Ramirez
72c8bfaf-d0aa-4fc7-b7ff-c2aa74fa0def,d0aa9e88-11f0-47e7-aacf-7485136e3c09,2024-07-04,855,1.59,77.49,Jane Thomas
a8b31890-f065-415e-a454-b721d3cc8c35,f890b97c-8357-4395-a0cf-50572f07a4eb,2024-02-08,1129,3.74,85.1,Amy Kramer
e77fe4eb-cbf6-460c-87f4-fc212b98853b,7322b4dd-92a9-425a-a809-a73e48eec739,2025-06-04,305,6.64,65.14,Darryl Tanner
1e1ed21b-2216-457f-91ab-b4e040bdf9da,40afc166-1e74-485b-85ee-dc88d01444ee,2025-07-17,949,3.94,60.72,Andrew Ortiz
a5e3ad7e-16d3-416e-9535-ad7c07689ea2,61898b9e-bc25-4a42-846e-9fca70765a12,2025-06-30,109,6.58,76.16,Kevin Collins
943cfe72-3d22-4adb-9b35-24f1d31c51aa,3c056182-771b-4d9f-90b5-cc9b45591977,2024-11-14,173,2.79,62.38,Gabriela Smith
fc140961-8233-4e24-ac72-1d21a03dc3ed,0ba4f46b-2752-4c74-8f3c-1d768eafd51f,2024-07-12,709,4.82,93.29,Dr. Paul Zuniga Jr.
33154e90-2030-4651-944b-1558e1595ba3,bf50fdae-c821-4b82-b189-7c012f1ac8b9,2024-03-10,92,3.81,98.07,Eric Graham
071f7773-8a15-49ff-8574-6b81fe48a7b4,3ce8bd3f-3f39-4498-8df8-4225268ecfeb,2025-02-20,935,1.09,73.45,Kenneth Walker
9c7fb221-6f79-4474-9c8f-6261da2ce3cf,cb3183a8-5956-4dfa-ae82-bc04ff7ac221,2024-12-23,928,4.06,56.37,Amy Thompson
4999809e-c3fd-4384-98c2-7363a5420a7f,39c5b23e-bc0c-44a9-b330-972a290b8881,2024-01-10,1182,2.51,94.61,Michael Jones
8b3db07c-f9da-486c-bad9-7b6826e4b965,fe959beb-9018-4078-b553-bcdb0e0cd3c1,2024-04-14,887,2.95,91.81,Valerie Harris
580c433f-0835-43c4-8ace-3e54908ef3ae,0b242c73-4ddc-4f5b-9b5c-11685e9953da,2024-10-31,580,6.91,62.42,Robert Roberts
aa664b2c-2401-4b55-b53a-94e9be2fd79b,7322b4dd-92a9-425a-a809-a73e48eec739,2023-11-06,315,3.95,74.09,Daniel Nguyen
549b1750-f5c4-49de-b2ef-c90ed6287ca6,52e52d55-08ff-40ec-b20d-c52969db6165,2025-06-21,404,1.54,46.86,Jennifer Williams
0f750446-00dc-4a55-8f6b-cab42ced99a1,3d47b021-6b0b-47db-96c2-4c639a4067eb,2025-05-04,825,3.12,46.44,Dustin Thompson
d8dd5a05-5b5a-4338-bf94-9d136966ad2d,7322b4dd-92a9-425a-a809-a73e48eec739,2025-04-06,455,2.18,73.71,Jason Jones
b4b7ce87-30b3-49c3-8e79-341bee07355f,9a66839e-f317-4efa-9383-f10b3be9e73c,2025-06-29,1190,9.02,88.74,Sandra Johnson
30e6c680-6918-4226-a261-a2426a487670,63c47179-59c5-4759-b0a5-2bec6030fd24,2023-12-19,147,0.94,64.59,David Davis
177940b8-12c1-4d9c-9514-0a19ad4aa9ac,77d47e0c-4a36-4923-b1d7-f6bff322cdc3,2024-02-26,495,5.04,85.91,Julie Hall
ab7921e1-872d-493a-b9e3-5a165f13a336,bf50fdae-c821-4b82-b189-7c012f1ac8b9,2024-01-23,208,7.5,54.61,Matthew Thompson
13ac193c-2b5d-474b-8c15-f46ad015d6d6,4e515763-f235-43f9-b953-b07eba9fde0e,2025-01-09,381,9.12,84.02,Ronald Gonzalez
63855637-84a0-4218-bf62-aa5774e58d35,654d6c45-1fbb-4812-bf42-bcb27378f142,2024-12-18,977,3.54,69.39,John Simpson
29eff1f0-195b-4b2e-b2d1-d9c24f00646f,372fc4f7-67ac-4de4-8aad-5936331d2262,2024-03-29,96,5.88,43.02,Roberto Wise
f5794c72-2b89-4c32-9b21-17e8400b6aae,920d4d5c-ec30-43d9-8d7b-bc36d945d6cd,2025-01-05,949,7.4,61.14,Nicole Gonzalez
8e34f474-ca8b-4c15-b7e4-84c6f28ade97,986b2570-d659-4615-b84a-03d1cf44ce3d,2024-02-03,64,4.98,61.91,Anthony Lawrence
4c4d8d7d-7f28-46e9-92f2-d1f9349aa418,3572955e-1b9d-4439-874e-e55e32c82c73,2024-07-23,300,0.87,95.01,Lindsey Sanders
79c94079-4749-4e0d-bf16-74363bc0aa23,34983f76-281e-4df5-af43-de04fb1658dc,2025-10-15,1016,3.98,43.23,Timothy Shea
b67ea2db-236a-4809-ba97-b273a10c9d06,80bba2ec-02df-4f38-98d9-958ae0b29a38,2024-06-30,1001,6.21,97.99,Jose Wright
8901472a-e00f-409f-8f26-d30054ad2d82,6f597354-642c-4067-8842-27c3a57ca8a4,2025-06-07,959,7.48,97.73,Nichole Turner
6fa66100-a9dc-4120-891c-b061a8784bf3,c63f99bf-98d5-4942-8ce1-b467879e511f,2025-01-21,528,5.94,89.43,Mary Ballard
0cf24436-eae2-4d77-a63d-39405c19ec93,cb3183a8-5956-4dfa-ae82-bc04ff7ac221,2025-02-10,207,7.06,82.48,Megan Black
0de97cac-2f5b-4f41-8db0-e1f47e5f3dae,caf300cf-2c4b-43df-a40b-4686218e7f6a,2025-05-21,473,7.62,60.17,Carla Ward DDS
ef27a4b7-6e89-4e90-9b08-5182aab38630,3a67adf7-fa13-4842-8f95-f1ab4e135a61,2024-11-09,799,4.97,75.7,Gregory Glover
c5a2f129-a3e3-47d3-bb56-3063cab5ee83,87a80bcd-d648-4b19-b4ea-7540747e06fc,2025-10-14,299,5.0,68.89,Kelsey Jordan
ee5d1aff-5d2c-4bb1-a7c3-9034a208db5f,bf50fdae-c821-4b82-b189-7c012f1ac8b9,2025-09-18,441,1.63,78.33,Tonya Nelson
ecbbe13e-8201-49f2-bab8-c5c2cce19358,3572955e-1b9d-4439-874e-e55e32c82c73,2024-02-09,204,0.7,64.53,Wayne Perez
